Source_ID,Station_ID,Latitude,Longitude,Elevation,Station_Name,Station_State,Station_FIPS,Country,Data_Policy,WMO_ID
221,AFWA-749322,25.4170000,100.7330000,1967.00, "YUN-NAN-I" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-749323,25.0000000,103.5830000,1849.00, "XIQIAO" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-749324,23.7500000,106.0830000,162.00, "ZHE-SHANG EAST" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-749325,24.9500000,104.3500000,1550.00, "LO-PING" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-749329,29.7500000,116.1330000,30.00, "XINGANG" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-749331,26.3830000,127.7500000,76.00, "KADENA NORTHWEST" ,"  ",JA," ","WMO Resolution 40","     ",
221,AFWA-749333,26.2500000,127.7000000,25.00, "URASOE-SHI" ,"  ",JA," ","WMO Resolution 40","     ",
221,AFWA-749335,26.5000000,127.2000000,9.00, "HAMA SOUTH" ,"  ",JA," ","WMO Resolution 40","     ",
221,AFWA-749336,30.2500000,104.0330000,481.00, "CHING-SHUI-PU NORTH" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-749337,36.5170000,109.4500000,1196.00, "LIULIN SOUTHWEST" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-749338,31.1170000,104.0000000,500.00, "AO-CHIA-CHANG NORTH" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-749339,30.4500000,103.5330000,539.00, "QIONGLAI NORTHEAST" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-749341,32.9670000,107.2000000,518.00, "ERH-LANG-PA NORTH" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-749345,30.4170000,103.9170000,486.00, "HUA-CHIAO SOUTHEAST" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-749346,32.4170000,111.5000000,110.00, "LENG-CHI NORTHWEST" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-749347,32.0830000,118.7500000,25.00, "HSIA-KUAN SOUTHEAST" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-749351,31.3170000,121.5000000,6.00, "CHA-YIN-LU SOUTHWEST" ,"  ",CH," ","WMO Resolution 40","     ",
221,AFWA-749356,37.8000000,124.6830000,203.00, "KAJU-DONG" ,"  ",KS," ","WMO Resolution 40","     ",
221,AFWA-749358,37.7670000,124.7330000,0.00, "SOCHEONG-DO" ,"  ",KS," ","WMO Resolution 40","     ",
221,AFWA-749359,37.6330000,128.5670000,681.00, "SOKSA-RI" ,"  ",KS," ","WMO Resolution 40","     ",
221,AFWA-749360,37.8830000,128.8170000,6.00, "JUNMUJIN" ,"  ",KS," ","WMO Resolution 40","     ",
221,AFWA-749363,37.1500000,128.2500000,82.00, "R605" ,"  ",KS," ","WMO Resolution 40","     ",
221,AFWA-749364,39.7830000,127.5330000,3.00, "YONPO AFLD" ,"  ",KN," ","WMO Resolution 40","     ",
221,AFWA-749365,37.5170000,126.9000000,12.00, "SEOUL-MULLAEDONG" ,"  ",KS," ","WMO Resolution 40","     ",
221,AFWA-749367,38.2000000,127.2000000,153.00, "R239" ,"  ",KS," ","WMO Resolution 40","     ",
221,AFWA-749368,38.5500000,124.8170000,67.00, "CHO DO" ,"  ",KN," ","WMO Resolution 40","     ",
221,AFWA-749369,39.2330000,127.6170000,69.00, "YO DO" ,"  ",KN," ","WMO Resolution 40","     ",
221,AFWA-749370,38.1670000,127.1000000,87.00, "R238" ,"  ",KS," ","WMO Resolution 40","     ",
221,AFWA-749371,38.0330000,127.3670000,159.00, "R231" ,"  ",KS," ","WMO Resolution 40","     ",
221,AFWA-749372,38.1330000,127.3000000,156.00, "R237" ,"  ",KS," ","WMO Resolution 40","     ",
221,AFWA-749373,38.1330000,127.6830000,145.00, "R313" ,"  ",KS," ","WMO Resolution 40","     ",
221,AFWA-749374,38.3670000,127.6170000,283.00, "KUMSAN TEAM 831" ,"  ",KN," ","WMO Resolution 40","     ",
221,AFWA-749375,38.3330000,128.1670000,320.00, "SOHUI RI TEAM 842" ,"  ",KS," ","WMO Resolution 40","     ",
221,AFWA-749385,37.8330000,127.5170000,77.00, "KAP YONG TEAM 824" ,"  ",KS," ","WMO Resolution 40","     ",
221,AFWA-749390,36.2670000,139.4170000,27.00, "OTA" ,"  ",JA," ","WMO Resolution 40","     ",
221,AFWA-749391,40.8670000,141.3670000,2.00, "RIPSAW RANGE" ,"  ",JA," ","WMO Resolution 40","     ",
221,AFWA-749392,51.9830000,177.5500000,91.00, "KISKA ISLAND" ,AK,US," ","WMO Resolution 40","     ",
221,AFWA-749393,52.9170000,173.1670000,14.00, "COOPER ISLANDS WEST" ,AK,US," ","WMO Resolution 40","     ",
221,AFWA-749394,51.6500000,178.6670000,307.00, "AMCHITKA ISLAND N" ,AK,US," ","WMO Resolution 40","     ",
221,AFWA-749395,52.1750000,175.9670000,15.00, "BULDIR ISLAND" ,AK,US," ","WMO Resolution 40","     ",
221,AFWA-749396,51.9170000,179.5830000,30.00, "SEMISOPOCHNOI ISLAND" ,AK,US," ","WMO Resolution 40","     ",
221,AFWA-749399,-1.0670000,-47.6170000,57.00, "IGARAPE-ACU NORTH" ,"  ",BR," ","WMO Resolution 40","     ",
221,AFWA-749401,-14.3670000,-170.7830000,21.00, "LEONE BAY" ,"  ",AQ," ","WMO Resolution 40","     ",
221,AFWA-749402,-0.9500000,134.8170000,5.00, "KAMERI" ,"  ",ID," ","WMO Resolution 40","     ",
221,AFWA-749403,-0.5000000,132.0830000,0.00, "SANSAPOR" ,"  ",ID," ","WMO Resolution 40","     ",
221,AFWA-749404,-0.3500000,132.1830000,4.00, "MAR NORTH" ,"  ",ID," ","WMO Resolution 40","     ",
221,AFWA-749405,-8.0670000,148.1670000,107.00, "DEBOIN MISSION" ,"  ",PP," ","WMO Resolution 40","     ",
221,AFWA-749407,-6.0670000,145.9170000,394.00, "UKARUMPA" ,"  ",PP," ","WMO Resolution 40","     ",
221,AFWA-749408,-5.6670000,145.3000000,131.00, "FORE SOUTH" ,"  ",PP," ","WMO Resolution 40","     ",
221,AFWA-749409,-5.7500000,145.6670000,305.00, "PAIPA SOUTHWEST" ,"  ",PP," ","WMO Resolution 40","     ",
221,AFWA-749411,-2.0000000,147.3500000,4.00, "KORUNIAT SOUTH" ,"  ",PP," ","WMO Resolution 40","     ",
221,AFWA-749413,-1.6500000,149.9670000,33.00, "EMIRAU ISLAND NORTH" ,"  ",PP," ","WMO Resolution 40","     ",
221,AFWA-749415,-9.2330000,150.2500000,0.00, "WATALUM MISSION" ,"  ",PP," ","WMO Resolution 40","     ",
221,AFWA-749416,-9.2000000,152.9500000,7.00, "GUASAPA SOUTHWEST" ,"  ",PP," ","WMO Resolution 40","     ",
221,AFWA-749422,-6.2330000,155.1170000,40.00, "BOUGAINVILLE AAF" ,"  ",BP," ","WMO Resolution 40","     ",
221,AFWA-749423,-9.0670000,159.2330000,18.00, "BANIKA AAF" ,"  ",BP," ","WMO Resolution 40","     ",
221,AFWA-749425,-9.4330000,160.1830000,7.00, "SOPANITOGHA SOUTH" ,"  ",BP," ","WMO Resolution 40","     ",
221,AFWA-749429,-8.0670000,178.3830000,2.00, "NUKUFETAU SOUTHEAST" ,"  ",TV," ","WMO Resolution 40","     ",
221,AFWA-749447,-16.6330000,178.5330000,79.00, "SAVU SAU" ,"  ",FJ," ","WMO Resolution 40","     ",
221,AFWA-749455,-21.4170000,145.2330000,396.00, "LAKE BUCHANAN WEST" ,"  ",AS," ","WMO Resolution 40","     ",
221,AFWA-749459,-27.2500000,151.4170000,413.00, "DALBY SOUTHEAST" ,"  ",AS," ","WMO Resolution 40","     ",
221,AFWA-749462,-21.8170000,165.8670000,37.00, "OUA TOM SOUTHWEST" ,"  ",NC," ","WMO Resolution 40","     ",
221,AFWA-749463,-21.2670000,164.9170000,14.00, "TARBEVILLE SOUTHEAST" ,"  ",NC," ","WMO Resolution 40","     ",
221,AFWA-749467,-33.8000000,151.0000000,19.00, "NORTH PARRAMATTA" ,"  ",AS," ","WMO Resolution 40","     ",
221,AFWA-749473,32.8000000,-105.8170000,2810.00, "SUNSPOT SOLAR OBSV" ,NM,US," ","WMO Resolution 40","     ",
221,AFWA-749475,32.8830000,-106.3500000,1206.00, "WHITE SANDS NORTH" ,NM,US," ","WMO Resolution 40","     ",
221,AFWA-749476,32.8330000,-115.2670000,17.00, "HOLTVILLE NAVAL AUX" ,CA,US," ","WMO Resolution 40","     ",
221,AFWA-749477,33.4170000,-115.8330000,0.00, "SALTON SEA" ,CA,US," ","WMO Resolution 40","     ",
221,AFWA-749495,34.1330000,-116.0330000,600.00, "TWENTYNINE PALMS E" ,CA,US," ","WMO Resolution 40","     ",
221,AFWA-749496,32.8330000,-83.5670000,141.00, "MOGUL" ,GA,US," ","WMO Resolution 40","     ",
221,AFWA-749498,15.2170000,145.7500000,11.00, "TANAPAG" ,"  ",CQ," ","WMO Resolution 40","     ",
221,AFWA-749499,41.2670000,15.9170000,123.00, "CERIGNOLA" ,"  ",IT," ","WMO Resolution 40","     ",
221,AFWA-749500,41.2330000,15.8000000,167.00, "US ARMY POSITION" ,"  ",IT," ","WMO Resolution 40","     ",
221,AFWA-749501,41.0330000,14.3330000,40.00, "SAN MARCOS EVANGELIS" ,"  ",IT," ","WMO Resolution 40","     ",
221,AFWA-749502,41.8670000,12.6670000,20.00, "FINOCCHIO" ,"  ",IT," ","WMO Resolution 40","     ",
221,AFWA-749503,42.0000000,9.4000000,18.00, "MIGLIACCIARO" ,"  ",FR," ","WMO Resolution 40","     ",
221,AFWA-749504,40.8670000,14.4670000,81.00, "RIONE TRIESTE" ,"  ",IT," ","WMO Resolution 40","     ",
221,AFWA-749505,41.1830000,15.7670000,223.00, "MASSERIA TORRETTA" ,"  ",IT," ","WMO Resolution 40","     ",
221,AFWA-749506,41.4170000,15.6500000,69.00, "FANDETTA" ,"  ",IT," ","WMO Resolution 40","     ",
221,AFWA-749507,43.6500000,10.6170000,11.00, "PONTEDERA" ,"  ",IT," ","WMO Resolution 40","     ",
221,AFWA-749508,43.3500000,10.4830000,14.00, "VADA EAST" ,"  ",IT," ","WMO Resolution 40","     ",
221,AFWA-749509,13.5170000,144.8170000,54.00, "HARMON AB" ,"  ",GQ," ","WMO Resolution 40","     ",
221,AFWA-749511,43.7670000,11.2500000,67.00, "FIRENZE CENTER" ,"  ",IT," ","WMO Resolution 40","     ",
221,AFWA-749512,41.6000000,15.3000000,97.00, "MASSERIA FIGURELLA" ,"  ",IT," ","WMO Resolution 40","     ",
221,AFWA-749513,43.5330000,10.2500000,0.00, "LIVORNO" ,"  ",IT," ","WMO Resolution 40","     ",
221,AFWA-749514,41.3000000,15.8330000,91.00, "MASSERIA IL TORO" ,"  ",IT," ","WMO Resolution 40","     ",
221,AFWA-749517,15.2670000,145.8170000,47.00, "NORTH FIELD" ,"  ",CQ," ","WMO Resolution 40","     ",
221,AFWA-749518,40.9170000,14.4330000,27.00, "CASTELLANA" ,"  ",IT," ","WMO Resolution 40","     ",
221,AFWA-749519,41.2330000,15.8000000,167.00, "SAN GIOVANNI FONTE" ,"  ",IT," ","WMO Resolution 40","     ",
221,AFWA-749521,41.7000000,15.4330000,50.00, "SAN SEVERO" ,"  ",IT," ","WMO Resolution 40","     ",
221,AFWA-749522,41.5500000,15.5500000,62.00, "MASSERIA CANTONE" ,"  ",IT," ","WMO Resolution 40","     ",
221,AFWA-749523,41.5000000,15.3330000,125.00, "LUCERA" ,"  ",IT," ","WMO Resolution 40","     ",
221,AFWA-749524,15.1670000,145.7830000,72.00, "KAGMAN POINT" ,"  ",CQ," ","WMO Resolution 40","     ",
221,AFWA-749525,41.2830000,15.4670000,154.00, "MASSERIA CATENACCIO" ,"  ",IT," ","WMO Resolution 40","     ",
221,AFWA-749526,41.7500000,12.6830000,374.00, "TRE CONI" ,"  ",IT," ","WMO Resolution 40","     ",
221,AFWA-749527,41.2830000,15.7170000,124.00, "VILLA MANZARI" ,"  ",IT," ","WMO Resolution 40","     ",
221,AFWA-749529,13.4330000,144.6330000,30.00, "OROTE POINT" ,"  ",GQ," ","WMO Resolution 40","     ",
221,AFWA-749531,42.0330000,9.3670000,56.00, "VALCACCIA" ,"  ",FR," ","WMO Resolution 40","     ",
221,AFWA-749532,42.5670000,9.4500000,49.00, "REVINCO" ,"  ",FR," ","WMO Resolution 40","     ",
221,AFWA-749533,42.6000000,9.4500000,16.00, "ORTALE" ,"  ",FR," ","WMO Resolution 40","     ",
221,AFWA-749535,42.4830000,9.5000000,23.00, "QUERCIOLO" ,"  ",FR," ","WMO Resolution 40","     ",
221,AFWA-749536,41.7170000,15.3670000,38.00, "CASA DALFONSO" ,"  ",IT," ","WMO Resolution 40","     ",
221,AFWA-749537,43.4000000,10.4000000,0.00, "CALETTA" ,"  ",IT," ","WMO Resolution 40","     ",
221,AFWA-749539,-1.2330000,136.2000000,23.00, "SERUMI" ,"  ",ID," ","WMO Resolution 40","     ",
221,AFWA-760054,32.6330000,-115.2670000,22.00, "MEXICALI" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-760620,31.3330000,-113.5500000,3.00, "PUERTO PENASCO" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-761301,30.6170000,-106.5170000,1181.00, "VILLA AHUMADA" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-761601,29.0670000,-110.9830000,211.00, "HERMOSILLO" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-762533,27.3170000,-112.3170000,75.00, "SANTA ROSALIA" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-762556,27.9670000,-110.9500000,27.00, "GUAYMAS INTL APT" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-762864,27.4330000,-99.5830000,148.00, "NUEVO LAREDO INTL" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-763504,26.0170000,-98.2500000,39.00, "REYNOSA INTL ARPT" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-763611,25.8000000,-109.1170000,17.00, "LOS MOCHIS (CITY)" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-763616,25.6830000,-109.1000000,4.00, "LOS MOCHIS APT" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-763811,25.5330000,-103.5170000,1140.00, "LERDO-IN-DURANGO" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-763821,25.5330000,-103.4670000,1124.00, "TORREJON" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-763994,25.7670000,-97.5500000,8.00, "MATAMOROS INTL" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-764054,24.0670000,-110.3830000,21.00, "LA PAZ" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-764057,23.1500000,-109.7170000,109.00, "SAN JOSE DEL CABO" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-764121,24.8170000,-107.4330000,39.00, "CULIACAN" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-764236,24.1330000,-104.5500000,1857.00, "DURANGO APT" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-764916,23.7170000,-98.9830000,238.00, "CIUDAD VICTORIA APT" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-765181,22.3830000,-103.3670000,1932.00, "HUEJUCAR" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-765254,22.9000000,-102.7170000,2140.00, "ZACATECAS" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-765395,22.1670000,-101.0000000,1903.00, "SAN LUIS POTOSI" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-765413,22.0500000,-98.8000000,50.00, "TAMUIN" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-765563,21.5170000,-104.9170000,922.00, "TEPIC" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-765701,21.4670000,-97.2000000,5.00, "ISLA LOBOS" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-765713,21.8830000,-102.3170000,1885.00, "AGUASCALIENTES" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-765753,21.1170000,-101.6830000,1809.00, "LEON" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-765774,21.0000000,-101.5000000,1819.00, "DEL BAJIO/LEON" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-765821,20.4670000,-97.0830000,20.00, "GUTIERREZ ZAMORA" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-765991,21.2000000,-86.7170000,7.00, "ISLA MUJERES" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-766423,20.2000000,-96.7500000,3.00, "NAUTLA" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-766443,20.9330000,-89.6670000,10.00, "MERIDA/LICENCIADO" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-766535,19.1500000,-104.5830000,8.00, "MANZANILLO" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-766656,19.8500000,-101.0500000,1833.00, "MORELIA NEW" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-766754,19.3500000,-99.5830000,2576.00, "TOLUCA/JOSE MARIA" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-766855,19.0330000,-98.2170000,2166.00, "PUEBLA" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-767271,18.7000000,-99.1670000,917.00, "ZACATEPEC" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-767381,18.9000000,-96.9330000,871.00, "CORDOBA-IN-VERA." ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-767434,18.0000000,-92.8330000,13.00, "VILLAHERMOSA" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-767494,18.6500000,-91.8330000,2.00, "CIUDAD DEL CAR" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-767585,17.6000000,-101.4830000,6.00, "IXTAPA-ZIHUATANEJO" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-767756,16.9670000,-96.7500000,1528.00, "OAXACA/XOXOCOTLAN" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-768053,16.7500000,-99.7500000,5.00, "ACAPULCO/G. ALVAREZ" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-768055,16.3500000,-98.0670000,76.00, "PINOTEPA NATL" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-768230,15.7330000,-96.4670000,152.00, "SAN PEDRO POCHUTALA" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-768433,16.7500000,-93.1330000,528.00, "TUXTLA GUTIERREZ" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-768435,18.2500000,-92.0830000,15.00, "PALIZADA" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-768486,15.7830000,-96.2830000,143.00, "BAHIAS DE HUATULCO" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-768557,15.8670000,-97.1000000,88.00, "PUERTO ESCONDIDO" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-769045,14.8000000,-92.3670000,29.00, "TAPACHULA INTL ARPT" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-769997,19.6838889,-99.7764000,2580.00, "PASTEJE" ,"  ",MX," ","WMO Resolution 40","     ",
221,AFWA-780851,24.2500000,-77.6500000,2.00, "MANGROVE CAY" ,"  ",BF," ","WMO Resolution 40","     ",
221,AFWA-783541,21.0500000,-77.3500000,80.00, "GUAIMARO" ,"  ",CU," ","WMO Resolution 40","     ",
221,AFWA-784645,19.0500000,-70.1500000,-999.00, "COTUI/SAN MIGUEL" ,"  ",DR," ","WMO Resolution 40","     ",
221,AFWA-785355,18.3830000,-65.6170000,22.00, "CAPE SAN JUAN(CGLS)" ,"  ",RQ," ","WMO Resolution 40","     ",
221,AFWA-785434,18.4500000,-64.5500000,5.00, "BEEF ISLAND" ,"  ",VQ," ","WMO Resolution 40","     ",
221,AFWA-786501,13.5670000,-89.8330000,15.00, "ACAJUTLA/SONSONATE" ,"  ",ES," ","WMO Resolution 40","     ",
221,AFWA-787001,13.3000000,-87.6330000,5.00, "AMAPALA/LOS PELONAS" ,"  ",HO," ","WMO Resolution 40","     ",
221,AFWA-787094,15.1330000,-87.1330000,0.00, "YORO" ,"  ",HO," ","WMO Resolution 40","     ",
221,AFWA-787605,9.9330000,-84.1000000,1132.00, "SAN JOSE/LA SABANA" ,"  ",CS," ","WMO Resolution 40","     ",
221,AFWA-787606,8.9670000,-83.5330000,10.00, "PASO CANOAS" ,"  ",CS," ","WMO Resolution 40","     ",
221,AFWA-787835,9.5500000,-78.9500000,2.00, "EL PORVENIR EAST" ,"  ",PM," ","WMO Resolution 40","     ",
221,AFWA-788065,9.0330000,-79.6000000,27.00, "CHIVA-CHIVA" ,"  ",PM," ","WMO Resolution 40","     ",
221,AFWA-788901,16.3330000,-61.0170000,27.00, "BAIE-MAHAULT" ,"  ",GP," ","WMO Resolution 40","     ",
221,AFWA-800811,7.0500000,-77.6500000,301.00, "ALTO CURICHE" ,"  ",CO," ","WMO Resolution 40","     ",
221,AFWA-800931,7.1330000,-73.2000000,931.00, "BUCARAMANGA/GOMEZ" ,"  ",CO," ","WMO Resolution 40","     ",
221,AFWA-801141,6.9000000,-75.0670000,1393.00, "AMALFI ANTIOQUIA" ,"  ",CO," ","WMO Resolution 40","     ",
221,AFWA-801491,5.2000000,-75.7830000,325.00, "ANSERMA NORTH" ,"  ",CO," ","WMO Resolution 40","     ",
221,AFWA-801753,5.4330000,-71.6670000,198.00, "TRINIDAD" ,"  ",CO," ","WMO Resolution 40","     ",
221,AFWA-803411,1.9670000,-77.1330000,580.00, "DOS RIOS" ,"  ",CO," ","WMO Resolution 40","     ",
221,AFWA-812061,5.6170000,-54.4000000,12.00, "MOENGO" ,"  ",NS," ","WMO Resolution 40","     ",
221,AFWA-812081,5.5000000,-54.0500000,3.00, "ALBINA" ,"  ",NS," ","WMO Resolution 40","     ",
221,AFWA-821131,-0.9830000,-62.9330000,40.00, "BARCELOS" ,"  ",BR," ","WMO Resolution 40","     ",
221,AFWA-822001,-2.9830000,-69.5830000,-999.00, "IPIRANGA(?)" ,"  ",BR," ","WMO Resolution 40","     ",
221,AFWA-831560,-11.5666666,-50.6666666,197.00, "SANTA ISABEL MORRO" ,"  ",BR," ","WMO Resolution 40","     ",
221,AFWA-832001,-12.4170000,-64.3830000,180.00, "FT PRINCIPLE BEIRA" ,"  ",BR," ","WMO Resolution 40","     ",
221,AFWA-832621,-13.0330000,-58.2830000,385.00, "UTIARITI-IN-MATO" ,"  ",BR," ","WMO Resolution 40","     ",
221,AFWA-832921,-13.8170000,-41.3000000,533.00, "ITUACU" ,"  ",BR," ","WMO Resolution 40","     ",
221,AFWA-833191,-14.7000000,-52.3500000,315.00, "XAVANTINA" ,"  ",BR," ","WMO Resolution 40","     ",
221,AFWA-834421,-16.8500000,-41.9830000,284.00, "ARACUAI" ,"  ",BR," ","WMO Resolution 40","     ",
221,AFWA-835241,-18.8670000,-48.8830000,721.00, "MONTE ALEGRE MINAS" ,"  ",BR," ","WMO Resolution 40","     ",
221,AFWA-835812,-19.8330000,-43.7670000,915.00, "CAETE" ,"  ",BR," ","WMO Resolution 40","     ",
221,AFWA-836250,-20.6330000,-48.5670000,0.00, "BARRETO" ,"  ",BR," ","WMO Resolution 40","     ",
221,AFWA-837391,-22.4830000,-44.0830000,374.00, "VOLTA REDONDA" ,"  ",BR," ","WMO Resolution 40","     ",
221,AFWA-837471,-22.8670000,-42.0170000,3.00, "CABO FRIO" ,"  ",BR," ","WMO Resolution 40","     ",
221,AFWA-837791,-23.5170000,-46.6330000,722.00, "MARTE (CIV/MIL)" ,"  ",BR," ","WMO Resolution 40","     ",
221,AFWA-838261,-25.5330000,-54.6000000,237.00, "FOZ-DO-IGUACU(DEAD" ,"  ",BR," ","WMO Resolution 40","     ",
221,AFWA-838711,-26.9170000,-49.0670000,15.00, "BLUMENAU" ,"  ",BR," ","WMO Resolution 40","     ",
221,AFWA-838891,-27.2000000,-50.9500000,982.00, "IMARIBO" ,"  ",BR," ","WMO Resolution 40","     ",
221,AFWA-840071,-0.9170000,-89.6170000,26.00, "SAN CRISTOBAL ISL" ,"  ",EC," ","WMO Resolution 40","     ",
221,AFWA-840320,0.8170000,-77.7000000,2950.00, "TULCAN" ,"  ",EC," ","WMO Resolution 40","     ",
221,AFWA-841890,-1.9830000,-79.0670000,2330.00, "CHILLANES" ,"  ",EC," ","WMO Resolution 40","     ",
221,AFWA-843011,-0.1170000,-75.2500000,300.00, "GUEPPI" ,"  ",PE," ","WMO Resolution 40","     ",
221,AFWA-843101,-2.5830000,-72.7500000,-999.00, "ESTRECHO" ,"  ",PE," ","WMO Resolution 40","     ",
221,AFWA-843470,-6.4500000,-78.9670000,2200.00, "HUAMBOS" ,"  ",PE," ","WMO Resolution 40","     ",
221,AFWA-844001,-5.1170000,-81.1170000,27.00, "PAITA" ,"  ",PE," ","WMO Resolution 40","     ",
221,AFWA-844355,-6.0500000,-77.1500000,792.00, "RIOJA" ,"  ",PE," ","WMO Resolution 40","     ",
221,AFWA-845050,-8.1330000,-78.1670000,3129.00, "SANTIAGO DE CHUCO" ,"  ",PE," ","WMO Resolution 40","     ",
221,AFWA-846230,-11.7830000,-75.4670000,3322.00, "JAUJA" ,"  ",PE," ","WMO Resolution 40","     ",
221,AFWA-846311,-12.1000000,-77.0330000,136.00, "LIMA/TAMBO" ,"  ",PE," ","WMO Resolution 40","     ",
221,AFWA-846865,-13.7000000,-73.3500000,3444.00, "ANDAHUAYLAS" ,"  ",PE," ","WMO Resolution 40","     ",
221,AFWA-847050,-14.7000000,-74.1330000,3213.00, "PUQUIO" ,"  ",PE," ","WMO Resolution 40","     ",
221,AFWA-847571,-16.4330000,-73.1000000,-999.00, "OCONA" ,"  ",PE," ","WMO Resolution 40","     ",
221,AFWA-847600,-16.7330000,-69.7170000,4045.00, "MAZO CRUZ" ,"  ",PE," ","WMO Resolution 40","     ",
221,AFWA-851711,-15.5330000,-68.0000000,560.00, "TIPUANI" ,"  ",BL," ","WMO Resolution 40","     ",
221,AFWA-852051,-16.7670000,-65.1830000,335.00, "TODOS SANTOS" ,"  ",BL," ","WMO Resolution 40","     ",
221,AFWA-853001,-19.7000000,-66.7830000,3815.00, "RIO MULATOS" ,"  ",BL," ","WMO Resolution 40","     ",
221,AFWA-853221,-20.5830000,-66.8000000,3670.00, "UYUNI" ,"  ",BL," ","WMO Resolution 40","     ",
221,AFWA-854171,-20.2170000,-70.1500000,5.00, "IQUIQUE" ,"  ",CI," ","WMO Resolution 40","     ",
221,AFWA-855081,-30.5670000,-71.1830000,305.00, "OVALLE/TUQUI" ,"  ",CI," ","WMO Resolution 40","     ",
221,AFWA-855411,-32.8330000,-70.0830000,3830.00, "EL CRISTO" ,"  ",CI," ","WMO Resolution 40","     ",
221,AFWA-855421,-32.8330000,-70.1330000,2888.00, "PORTILLO" ,"  ",CI," ","WMO Resolution 40","     ",
221,AFWA-855620,-33.0500000,-71.4170000,123.00, "EL BELLOTO(CAFB)" ,"  ",CI," ","WMO Resolution 40","     ",
221,AFWA-855771,-33.4330000,-70.6830000,520.00, "SANTIAGO Q. NORMAL" ,"  ",CI," ","WMO Resolution 40","     ",
221,AFWA-855781,-33.1670000,-70.2830000,4300.00, "INFIERNILLO" ,"  ",CI," ","WMO Resolution 40","     ",
